Material ID,Description
"P_01588387","Demo MM01 BDC17"
"P_10101","P_test"
"P_10102","ASFDNKAHUWEIUFHIASAESFKASBDKF"
"P_10103","Test : P_10103"
"P_250_EVQ","P250 AUTOMATIC MHEV - JLR EVOQUE"
"P_KMAT","Finished Product"
"P_KMAT_VAR","Material Variant for P_KMAT"
"P_KMAT_VAR01","Material Variant for P_KMAT"
"QAZWSX","qwerty"
"QAZWSXEDC","dsfdfsdfsd dfgdfgdfggfgfd"
"QM-001","QM-001-TEST"
"QM-002","QM-002-TEST"
"QM_TEST","QM testing material"
"QWERTY12345","cvvxdzv fdgfdgdfg"
"R-123986","TESTING MATERIAL FOR RIVIAN"
"R-123987","TESTING MATERIAL FOR RIVIAN"
"R123451010","John Wayne (jwayne)"
"R123451020","John Wayne (jwayne)"
"R123451030","John Wayne (jwayne)"
"R14_STEEL","STEEL WHEELS"
"R14_WHEELS","R14 Wheels"
"R19","Car AC"
"R1S DROP SHIPMENT","R1S Third Party Materials"
"R1S SUV","R1S PV SUV"
"R1S_EV","R1S EV"
"R1S_EV_KMAT","MATERIAL DETAILS FOR R1S EV"
"R1S_EV_VARIANT","R1S EV"
"R1S_LRG_PACK","LARGE BATTERY PACK"
"R1S_MDN_PAINT","MIDNIGHT PAINT"
"R1S_PAINT_GRN","LAUNCH GREEN PAINT"
"R1S_STD_PACK","STANDARD BATTERY PACK"
"R1T","FIN126,MTS-DI,PD,Batch-Fifo,SerialNo"
"R1T MTO","R1T MTO"
"R1T MTO NEW","R1T MTO"
"R1T MTS","R1T MTS"
"R1T MTS NEW","R1T MTS NEW"
"R1T TRUCK","Rivian Truck"
"R1T TRUCKS","Rivian Trucks"
"R1_TSAL","Row Mtl"
"R1_TSAL_1","Row Mtl"
"R20","Car Tier"
"R2_TSAL","Row Mtl"
"R2_TSAL_1","Row Mtl"
"RADIATOR","Radiator Assembly"
"RAW PACK","raw mat."
"RAW001","Raw Product 001"
"RAW002","Raw Product 002"
"RAW003","Raw Product 003"
"RAW01","Raw Product 01"
"RAW02","Raw Product 02"
"RAW301","Raw Product For FIN300"
"RAW_A","TEST material"
"RAW_B","TEST material B"
"RAW_BLADE","RAW FAN BLADE"
"RAW_C","TEST material C"
"RAW_IP01","Raw Product IP 01"
"RAW_MOTOR","RAW FAN MOTOR"
"RAW_SWITCH","RAW FAN SWITCH"
"RD_CLR","RED COlor"
"RE-020","For revision level"
"REAR_MIRROR","Rear View Mirror"
"RED","ford red"
"RED COLOR PAINT","RAW MATERIAL RED COLOR PAINT"
"REDC","RED COLOR FOR CAR"
"REDP","RED COLOR FOR PULSAR"
"RELAY","Protection Relays"
"REM-HALB","HALB"
"REM-HALB01","REM"
"REM-ROH 01","REM"
"REM-ROH 02","REM"
"REM-ROH 1","REM ROH"
"REM-ROH 2","REM ROH"
"REV-010","For revision level"
"REVTEST","REVTEST"
"RIMFIN01","TEST FIN MATERIAL FOR RIM CYCLE"
"RIMROH01","TEST ROH MATERIAL FOR RIM CYCLE"
"RIMROH02","TEST ROH MATERIAL FOR RIM CYCLE"
"RIMROH03","TEST ROH MATERIAL FOR RIM CYCLE"
"RIV-SP-001","Brake Calipers"
"RIV-SP-002","Shock Absorbers"
"RIV-SP-003","Control Arms"
"RIV-SP-004","Control Arms"
"RIVIAN_1","Rivian_Test_1"
"RM0222","raw material for 0222"
"RM09","RAW09,PD,Batch-Fifo"
"RM1000","DOOR SET BLUE"
"RM1001","Engine 1000 cc"
"RM1002","BODY BLUE"
"RM12","RAW12,PD,RepetitiveManuf."
"RM120","RAW120,PD,QualityManaged"
"RM122","RAW122,PD,Batch-Fifo,ProcureImport"
"RM124","RAW124,VB,Consumption,FixedBin"
"RM128","RAW128,PD,Consignment"
"RM13","RAW13,PD,Subcontracting"
"RM14","RAW14,PD,Subcontracting"
"RM15","RAW15,PD"
"RM16","RAW16,PD"
"RM17","RAW17,PD"
"RM18","RAW18,PD"
"RM19","RAW19,PD,Batch-Fifo,LeanQM"
"RM20","RAW20,PD"
"RM2000","DOOR SET GREEN"
"RM2001","Engine 1200 cc"
"RM2002","BODY GREEN"
"RM27","RAW27,PD,PackagingBox"
"RM28","RAW28,PD,PackagingFoil"
"RM30","RAW30,VB,Batch-Fifo"
"RM3000","DOOR SET Black"
"RM3001","Engine 1500 cc"
"RM3002","BODY BLACK"
"RM4000","DOOR SET Black"
"RM4002","BODY WHITE"
"ROH300","RAW MATERIAL 300"
"ROH301","RAW MATERIAL 301"
"ROH302","RAW MATERIAL 302"
"ROHMAT01","RAW MATERIAL 01"
"ROHMAT02","RAW MATERIAL 02"
"ROHMAT03","RAW MATERIAL 03"
"ROH_0001","Material for ROH testing"
"ROOF","RAW MATERIAL AS ROOF"
"RP001","Empties,ND"
"RW1","RW1"
"RW11","RW11"
"RW12","RW12"
"RW13","RW13"
"RW14","RW14"
"RW2","RW2"
"RW3","RW3"
"RW4","RW2"
"R_PPE_C1","R_PPE_C1"
"R_PPE_C2","R_PPE_C2"
"R_PPE_E1","R_PPE_E1"
"R_PPE_E2","R_PPE_E2"
"R_PPE_T1","R_PPE_T1"
"R_PPE_T2","R_PPE_T2"
"R_PPE_VEH","R_PPE_VEH"
"SAFARI_COLOUR_BLK","safari black colur paint"
"SAFARI_COLOUR_BLU","safari blue colour paint"
"SAFARI_COLOUR_GOLD","Safari gold color paint"
"SAFARI_ENGINE 1","SAFARI 1800CC ENGINE"
"SAFARI_ENGINE 1800","TATA SAFARI EGINE 1800CC"
"SAFARI_ENGINE 2","SAFARI 1600CC ENGINE"
"SAFARI_ENGINE 3","SAFARI 1500 CC ENGINE"
"SAFARTI_COLOUR_GRN","safari green colour paint"
"SALT","QM testing material"
"SAM","Samir OData test"
"SAM-001-GET","GET Demo"
"SAM-01","sam"
"SAM-SERVICE","Service Material -Labour"
"SAM-SW-S4HANA","SAP S4HANA Implementation Service"
"SAM-SW-SAP","SAP Implementation"
"SAM-TRAINING","Service for Training"
"SAMIR_TEST_OData","Samir Test Material Semifinished"
"SAM_2026_1","Demo -1"
"SAM_CRM-1","Test CRM-SAP Integration"
"SAM_DEL","SAM Test Material"
"SAM_DEMO_HAZ_1234","Demo for Hazardous Material"
"SAM_GET_2025","Demp Material for Project"
"SAM_GET_2027","sam test"
"SAPDEMOTEST1","Test SAP Demo Updated"
"SAPNMATERIAL","Test Material"
"SAPNMATERIAL1","test material"
"SAPNMATERIAL2","test material2"
"SAPNMATERIALS","SAPMATERIAL"
"SCATOLA","Pallet Packaging Material"
"SCRAP","check"
"SCRAP 1","check"
"SCRAP 2","check"
"SDFVDCX","sdcv"
"SDG010","Stationary Generator | 10kW | Diesel | 2"
"SDG015","Stationary Generator | 15kW |Diesel 2.2L"
"SDG2500","Stationary Generator | 2500kW | Diesel |"
"SE.0000402","John Wayne (jwayne)"
"SEAT_1","Seat for Bike"
"SEAT_BELT","seat belt color"
"SEA_BLUE","BLUE COLOUR"
"SEDANC","SEDAN MODEL FOR CAR"
"SEM-2007","Materials for Semi furnished product."
"SERVICE","Service Item"
"SFG1","Exterior Color - BLUE"
"SFG10","ENGINE 4.0 L"
"SFG11","18"" Tyre"
"SFG12","19"" Tyre"
"SFG13","17"" Tyre"
"SFG14","Projector Head Lights"
"SFG15","GPS Navigator"
"SFG16","Smoking Kit"
"SFG17","Leather Seats"
"SFG2","Exterior Color - RED"
"SFG3","Exterior Color - GREEN"
"SFG4","Exterior Color - WHITE"
"SFG5","ABC Battery"
"SFG6","XYZ Battery"
"SFG7","ENGINE 2.0 L"
"SFG8","ENGINE 2.5 L"
"SFG9","ENGINE 3.0 L"
"SG","SG"
"SG124","SEMI124,PD,Subassembly"
"SG21","SEMI21,PD,RepetitiveManuf."
"SG22","SEMI22,PD,Phantom"
"SG224","SEMI224,MTO,PD,Subassembly"
"SG24","SEMI24,PD,Batch-Fifo"
"SG25","SEMI25,PD,ExternalProcurement"
"SG325A","SEMI325A,PLM,PD,ExternalProcurement"
"SG325B","SEMI325B,ECM,PD,ExternalProcurement"
"SGC","consignment"
"SH.0000501","John Wayne (jwayne)"
"SH03","Demo material shr 3"
"SHAMPOO_WELLA_200","Wella shampoo 200 ml"
"SHIRT","Formal shirt"
"SIDEWALL","BIW SIDEWALL"
"SILVER","silver ford"
"SILVERP","SILVER COLOR FOR PULSAR"
"SILVER_COLOR","Silver color for Product_FERT_KMAT"
"SIMPLEC","SIMPLE SEAT FOR CAR"
"SJT-T100","Slug for Sprial Casing"
"SM.0000601","John Wayne (jwayne)"
"SOLAR INV","SOLAR_10KW ABB_"
"SOLAR INVERTER","SOLAR_10KW ABB_SAMEERA"
"SOLENOID ASSEMBLY","SOLENOID ASSEMBLY DOSING PUMP"
"SOLENOID BODY","Solenoid Body"
"SOLENOID COIL","Solenoid Coil"
"SORUCE_MAT","Source_Mat"
"SP-00395793","WELD STUD T06x1.60x14.00 SWB600.27 FF-10"
"SP-00395803","WELD STUD M08x1.25 - 6G MATHREAD GROUND"
"SP-00400305","RIVNUT M12x1.75 6H HALF HEX LOW CARBON S"
"SP-00405826","BOLT M10-1.50x28.00 TORX PLUS PAN FLANGE"
"SP-00413532","NUT, FLANGED HEX, M6 x 14.2MM OD"
"SP-00427864","NUT, CLINCH M4x2x7.87 OD FF-101-318_A"
"SP-00440501","RIVNUT M06x1.00 THIN HEAD KNURLED BODY C"
"SP-00440682","RIVNUT M05x0.80 THIN HEAD KNURLED BODY C"
"SP-00446067","PANEL CLIP 16.5 M03-0900-26 FF-101-120"
"SP-00450935","BOLT M6-1x12 HEX FLANGE FF-101-342_C"
"SP-00457820","NUT, FLANGED HEX, M6 x 14.2MM OD"
"SP-00457820 A.1","NUT, FLANGED HEX, M6 x 14.2MM OD"
"SP-00458376","CLINCH STUD, M8 x 30MM DBB W/ MATPOINT"
"SP-00458573","M05x12.00 PT ROUND WASHER HEAD SCREW FF-"
"SP-00458584","CLINCH STUD, M8 x 25MM DBB W/PC POINT"
"SP-00458631","SCREW GROMMET, 11.5 DIA, FF-101-157_A"
"SP-00458658","SCREW GROMMET, 11.5 DIA, FF-101-157_A"
"SP-00458681","SCREW, FLANGED BUTTON HEAD, HEXALOBULUR,"
"SP-00458681 A.1","BOLT M08x1.25x25 CLASS 10.9 HEX FLANGE A"
"SP-00458837","BOLT, M10x1.5x34.75 EX HEXALOBULAR WITH"
"SP-00459482","PUSH NUT ROUND FLAT TYPE FOR STUDS, ROD"
"SP-00471122","CLINCH NUT M6-13x1.0 STM, SELF-PIERCING"
"SP-00473119","CLINCH NUT, M6 x 5 x 14MM OD STM"
"SP-00473151","CLINCH NUT, M8 x 8MM x 16.5MM OD STM"
"SP-00473164","CLINCH NUT M05-20X0.80 CLASS 10 STM RQ29"
"SP-00473165","CLINCH NUT, M6 x 5MM x 10.2MM OD LBM, PR"
"SP-00473166","CLINCH NUT M8x1.25 LBM WITH PREVAILING T"
"SP-00473246","NUT, CLINCH M6x1.00x14 OD DBM PC10 FF-10"
"SP-00473250","CLINCH NUT, M8 x 6.5 x 16.5MM OD DBM"
"SP-00473254","CLINCH NUT, M8 x 6.5MM x 21MM OD DBM"
"SP-00473284","CLINCH NUT, M10 x 8.1MM x 28MM OD DBM"
"SP-00473305","SCREW, HEX HD, FLAT WASHER SEMS, M5 x 21"
"SP-00473306","BOLT M06x1.00x24.00 HEX FLANGE SEMS BOLT"
"SP-00473307","BOLT M06x1.00x16.00 HEX FLANGE BOLT W/ M"
"SP-00473308","SCREW M4.2x19.00 HEX HEAD TAPPING SCREW"
"SP-00473309","RIV-FLOAT M5x0.8 LARGE FLANGE FF-101-115"
"SP-00473312","RIVNUT M08x1.25 MEDIUM CARBON STEEL STAN"
"SP-00473314","RIVNUT M06x1.00 MEDIUM CARBON STEEL STAN"
"SP-00473315","RIVNUT M08x1.25 MEDIUM CARBON STEEL THIN"
"SP-00473324","SCREW M10x1.0x35 CLASS 10 HEX CAP W/FLAT"
"SP-00473671","SCREW, FLANGED BUTTON HEAD, HEXALOBULAR"
"SP-00497663","CLINCH STUD, M8 x 22MM EPB W/ DOGPOINT"
"SP-00498008","NUT, KEPS, FLAT WASHER, M10 x 30MM OD"
"SP-00500578","BOLT M06x1.00x16.00 HEX FLANGE BOLT W/ M"
"SP-00503534","PUSH NUT ROUND FLAT TYPE FOR STUDS, ROD"
"SP-00523849","SCREW, FLANGED BUTTON HEAD, HEXALOBULAR,"
"SP-00523852","PIN M07x15.00 PUSH NYLON PIN FF-101-092"
"SP-00524722","FLOOR - FRONT DUCT FOOTWELL ASY DF91"
"SP-00524747","BOLT M06x1.00x16.00 HEX FLANGE BOLT W/ M"
"SP-00524841","NUT, FLANGED HEX, M6 x 14.2MM OD"
"SP-00525460","BOLT M06x1.00x16.00 HEX FLANGE BOLT W/ M"
"SP-00525862","B-PILLAR APPLIQUE ASY - RH"
"SP-00526157","NUT, FLANGED HEX, M6 x 14.2MM OD"
"SP-00529176","RIVNUT M04x0.70 COUNTERSUNK RIVNUT FF-10"
"SP-00529315","RIVNUT M6x1.0 Countersunk Rivnut FF-101-"
"SP-00531878","NUT, FLANGED HEX, M6 x 14.2MM OD"
"SP-00532305","BOLT M8-1.25x20 HEX FLANGE BOLT FF-101-7"
"SP-00532390","SCREW 35X8 DELTA PT SIX LOBE ROUND WASHE"
"SP-00532390 A.1","SCREW 35X8 DELTA PT SIX LOBE ROUND WASHE"
"SP-00532713","M05x12.00 PT ROUND WASHER HEAD SCREW FF-"
"SP-00532781","SCREW M06x1.00x32.00 HEX CAP SCREW WITH"
"SP-00532784","SCREW, M4-0.7x8 BUTTON HEAD, HEXALOBULAR"
"SP-00532830","M05x12.00 PT ROUND WASHER HEAD SCREW FF-"
"SP-00532830 A.1","BOLT M06x1.00x16.00 HEX FLANGE BOLT W/ M"
"SP-00532991","PUSH RIVET M08x16.80 PUSH RIVET FF-101-1"
"SP-00533018","NUT, FLANGED HEX, M8 x 17.9MM OD"
"SP-00533018 A.1","NUT, FLANGED HEX, M8 x 17.9MM OD"
"SP-00533424","SCREW, M5-0.8x12 BUTTON HEAD, HEXALOBULA"
"SP-00533702","SCREW, FLANGED BUTTON HEAD, HEXALOBULAR"
"SP-00533772","PUSH RIVET M08x16.80 PUSH RIVET FF-101-1"
"SP-00534586","INTERIM-- NUT M5x0.8 HEX FF-101-456_A_IN"
"SP-00534592","SCREW M06x1.00x16.00 SIX LOBE SOCKET FLA"
"SP-00534616","CLINCH STUD, M8 x 25MM SEB"
"SP-00541759","FLOWPUSH, EXTERNAL TORX PLUS"
"SP-00546276","CLINCH STUD, M6 x 20MM EPB W/ DOGPOINT"
"SP-00547919","BOLT M06x1.00x20.00 HEX FLANGE BOLT FF-1"
"SP-00548606","BOLT M8x1.25x22.95 HEX FLANGE BOLT WITH"
"SP-00557344","PROD SMR Camera ECU"
"SP-00557480","PUSH RIVET M08x16.80 PUSH RIVET FF-101-1"
"SP-00558006","PIN M07x15.00 PUSH NYLON PIN FF-101-092"
"SP-00572353","SCREW, M5-0.8x10 HEX CAP WITH FLAT SEMS"
"SP-00572409","SCREW, M5-0.8x10 HEX CAP WITH FLAT SEMS"
"SP-00572434","Groundstrap, Liftgate to Body"
"SP-00572445","BOLT M06x1.00x16.00 HEX FLANGE BOLT W/ M"
"SP-00606075","CLINCH STUD M8x1.25x20 SEB FLUSH HEAD FF"
"SP-00606077","CLINCH STUD, FLUSH HEAD M5 x 15MM, SEB"
"SP-00608309","SCREW, FLANGED BUTTON HEAD, HEXALOBULAR"
"SP-00608310","SCREW, M4-0.7x6.0 BUTTON HEAD CAP, MCMAS"
"SP-00613633","NUT M08 HEX FLAT WASHER KEPS NUT FF-101-"
"SP-00623130","PIN M07x15.00 PUSH NYLON PIN FF-101-092"
"SP-00623616","FLOOR FRT - PASSENGER SIDE TOE BOARD"
"SP-00633463","RIVNUT M08x1.25 6H HALF HEX LOW CARBON S"
"SP-00635613","PANEL CLIP 16.5 M03-0900-26 FF-101-120"
"SP-00635651","CLINCH STUD M06x1.00x25.00 EPB BOLT 6985"
"SP-00641136","SCREW M06x1.00x16.00 SIX LOBE SOCKET FLA"
"SP-00645231","SCREW, FLANGED BUTTON HEAD, SOCKET,  M6"
"SP-00668091","RIVNUT M6x1-6H HALF HEX LOW CARBON STEEL"
"SP-00669442","TOLERANCE COMPENSATOR, FLEXITOL BL L M6"
"SP-00669632","BOLT M06x1.00x16.00 HEX FLANGE BOLT W/ M"
"SP-00669958","NUT, FLANGED HEX, M6 x 14.2MM OD"
"SP-00670339","BOLT M06x1.00x24.00 HEX FLANGE SEMS BOLT"
"SP-00670408","SCREW M06x1.00x16.00 SIX LOBE SOCKET FLA"
"SP-00670409","SEAT BELT Retractor Assy - Non Motorized"
"SP-00670597","BOLT M06x1.00x24.00 HEX FLANGE SEMS BOLT"
"SP-00670598","SCREW 22x10.00 DELTA PT SIX LOBE ROUND W"
"SP-00670608","NUT M05x0.8 HEX FLANGE NYLON INSERT LOCK"
"SP-00672182","BOLT M06x1.00x16.00 HEX FLANGE BOLT W/ M"
"SP-00672223","SCREW, FLANGED BUTTON HEAD, HEXALOBULAR"
"SP-00672342","BOLT M06x1.00x16.00 HEX FLANGE BOLT W/ M"
"SP-00674337","SCREW M5x0.8x13.25 CLASS 8.8 HEX CAP W/F"
"SP-00674492","PUSH RIVET M08x16.80 PUSH RIVET FF-101-1"
"SP-00675489","MOUNTING BRACKET, UGDO"
"SP-00676507","PUSH RIVET M08x16.80 PUSH RIVET FF-101-1"
"SP-00676753","NUT, FLANGED HEX, M8 x 17.9MM OD"
"SP-00682865","SCREW, FLANGED BUTTON HEAD, HEXALOBULAR"
"SP-00682865 A.1","SCREW, FLANGED BUTTON HEAD, HEXALOBULAR"
"SP-00684992","SCREW M5x0.8x13.25 CLASS 8.8 HEX CAP W/F"
"SP-00685004","SCREW, FLANGED BUTTON HEAD, HEXALOBULAR"
"SP-00685589","CLINCH STUD, M6 x20MM DBB W/ MATPOINT"
"SP-00687956","CLINCH STUD, M10 x 20MM EPB"
"SP-00687992","CLINCH STUD, M10 x 20MM DBB W/ MATPOINT"
"SP-00690846","RW_65mm Square Tape(V36X BODY TAPES) BK2"
"SP-00690847","RW_40mm Square Tape(54657-00099-00) 7S71"
"SP-00693191","NUT, FLANGED HEX, M8 x 17.9MM OD"
"SP-00700550","SCREW M5x0.8x13.25 CLASS 8.8 HEX CAP W/F"
"SP-00701784","M06x1.00x20.00 BLIND THREADED STUD AES90"
"SP-00702686","BLIND RIVET COUNTERSUNK HEAD BN 925 FF-1"
"SP-00703119","SCREW M5x-0.8x21.95 CLASS 8.8 HEX CAP, F"
"SP-00703727","SCREW M5x-0.8x21.95 CLASS 8.8 HEX CAP, F"
"SP-00708944","RIV-NUT, M5-0.8x7.0 LARGE COUNTERSUNK HE"
"SP-00708976","CLINCH STUD, M8x1.25x40 DBB4 WITH MATPOI"
"SP-00709011","CLINCH STUD, M5x0.8x20 EPB WITH DOGPOINT"
"SP-00710594","NUT, FLANGED HEX, M10 x 21.8MM OD, MF CO"
"SP-00716662","PUSH NUT ROUND FLAT TYPE FOR STUDS, ROD"
"SP-00723724","CLINCH NUT, M10 x 8.1 x 22.5MM OD DBM 6E"
"SP-00724494","PUSH RIVET M08x16.80 PUSH RIVET FF-101-1"
"SP-00763297","HIGH SIDE AIR CURTAIN, LH DF91"
"SP-00763509","BOLT M10-1.50x28.00 TORX PLUS PAN FLANGE"
"SP-00773559","BOLT M8-1.25x18 CLASS 10.9 HEX FLANGE AN"
"SP-00786855","CLINCH NUT M05x0.80 CLASS 10 LBM R294200"
"SP-00822313","SCREW GROMMET, 11.5 DIA, FF-101-157_A"
"SP-00824401","FLOWFORM, EXTERNAL TORX PLUS--A-4703"
"SP-00833319","RIVSTUD M8x1.25x22 BLIND, THREADED, KNUR"
"SP-00854958","NUT, CLINCH, M5-0.8, FF-101-611_A"
"SP-00856190","CLINCH NUT, M5 x 6MM X 14MM OD STM"
"SP-00870857","SCREW M06x1.00x32.00 HEX CAP SCREW WITH"
"SP-00870961","TRUNK SIDE LH LWR EPP FOAM BLOCK DF91"
"SP-00873584","NUT, FLANGED HEX, M6 x 14.2MM OD"
"SP-00890902","2R 5050 LH SIDEBOX BRIDGE BRACKET ASSY"
"SP-00891963","CLINCH STUD, LARGE HEAD, M6 x 20MM, S-EP"
"SP-00897150","HL6-M8--NUT M08x1.25 PROJECTION WELD HEX"
"SP-00904898","BALL STUD M08x1.25x27.05 HEX COLLAR BALL"
"SP-00920053","M10x1.50x35.00 HEX FLANGE SEMS BOLT WITH"
"SP-00920233","BOLT M06x1.00x16.00 HEX FLANGE BOLT W/ M"
"SP-00921538","SCREW M5x0.8x13.25 CLASS 8.8 HEX CAP W/F"
"SP-00933972","ASSY_SEAT_2R RH_V1"
"SP-00934655","BOLT M10-1.50x28.00 TORX PLUS PAN FLANGE"
"SP-00944210","PUSH RIVET M08x16.80 PUSH RIVET FF-101-1"
"SP-00989858","SCREW M5x0.8x13.25 CLASS 8.8 HEX CAP W/F"
"SP-00998617","CLINCH NUT M20x2.50 S-DBM PC10--FF-101-6"
"SP-01050064","M08x1.25 HEXAGON NUT WITH FLANGE AND PRE"
"SP-01050064 A.1","M08x1.25 HEXAGON NUT WITH FLANGE AND PRE"
"SP-01052302","M08x1.25x25.00 SEB STAKING STUD RC 28-34"
"SP-01052312","CLINCH NUT M10-17x1.5 S-STM PC10--FF-101"
"SP-01063413","BOLT M06x1.00x16.00 HEX FLANGE BOLT W/ M"
"SP-01066828","BOLT M06x1.00x16.00 HEX FLANGE BOLT W/ M"
"SP-01078661","SCREW, FLANGED BUTTON HEAD, HEXALOBULAR"
"SP-01085940","CLINCH SPACER, 11MM x 11.4MM x 18.5OD S-"
"SP-01087569","BOLT M06x1.00x16.00 HEX FLANGE BOLT W/ M"
"SP-01087569 A.1","BOLT M8-1.25x20 HEX FLANGE BOLT FF-101-7"
"SP-01175548","SCREW, M6x1.0x14 HEX CAP WITH FLAT SEMS"
"SP-01184661","HELICAL INSERT, M5-0.8x10.0, FF-101-741_"
"SP-01187511","HELICOIL M10x20--FF-101-736_A"
"SP-01196854","SCREW, M8-1.25x45, EXT 6-LOBE, ULTRA LOW"
"SP-01196873","BOLT, M12x1.75x39.15 HEX FLANGE WITH MAT"
"SP-01196885","BOLT, M8x1.25x18 HEX FLANGE WITH MATPOIN"
"SP-01243481","PIN M07x15.00 PUSH NYLON PIN FF-101-092"
"SP-01254328","TOLERANCE COMPENSATOR, M6, WITTE KU01136"
"SP-01260720","CLINCH NUT M6x1.0 LBM PC10--FF-101-180_A"
"SP-01270595","SCREW M5x-0.8x21.95 CLASS 8.8 HEX CAP, F"
"SP-01274978","NUT M10x1.5 DBM STAKING NUT R2940003FP02"
"SP-01311780","INTERIM M04x0.70x10.00 BUTTON HEAD SOCKE"
"SP-01315181","EDPL SPEAKER"
"SP-01317525","U-NUT, M5 FF-101-161_A"
"SP-01318497","BOLT M06x1.00x24.00 HEX FLANGE SEMS BOLT"
"SP-01360362","NUT, M6x1.00 PROJECTION WELD HEX PC9--FF"
"SP-01371915","CLINCH NUT M8-13x1.23 STM, SELF-PIERCING"
"SP-01498390","WELD STUD M6x1.00x20 STEEL GROUND--39268"
"SP-01498473","BOLT, FLAT, 6-LOBE SOCKET M5x0.8x25 PC8."
"SP-01504163","RIV-FLOAT, M4-0.7 SMALL FLANGE, FF-101-8"
"SP-01520345","CLINCH STUD M6x1.0x20 SEB FLUSH HEAD HRC"
"SP-01540519","NUT M10x1.50 PROJECTION WELD, HEX PC9--F"
"SP-01540765","MAGNA-BULB .25"" SHANK --SPACE RESERVATIO"
"SP-01553794","FF-101-832_B, STUD, M12-1.5x27.0, M12-1."
"SP-01557111","NUT 7-16x20 UNF PROJECTION WELD HEX FLAN"
"SP-01557836","BOLT M06x1.00x16.00 HEX FLANGE BOLT W/ M"
"SP-01567023","INSERT, M5-0.8x25.15 MINIMIZED-PROFILE H"
"SP-01567553","LOCKNUT, M3-0.5, TYPE SL, FF-101-787_A"
"SP-01568664","CAGE NUT M10X1.5 PROJECTION WELD 3.0MM F"
"SP-01568809","BOLT M06x1.00x16.00 HEX FLANGE BOLT W/ M"
"SP-01568809 A.1","SCREW, M6X1.0X45 HEX CAP WITH FLAT SEMS"
"SP-01569072","NUT, FLANGED HEX, M6 x 14.2MM OD"
"SP-01571415","SCREW, M10x1.5x20 HEX CAP WITH FLAT SEMS"
"SP-01571415 A.1","SCREW, M10x1.5x20 HEX CAP WITH FLAT SEMS"
"SP-01573516","HUD Module"
"SP-01577195","PUSH RIVET M08x16.80 PUSH RIVET FF-101-1"
"SP-01577901","NUT M6x1.00 CLASS 10 PROJECTION WELD HEX"
"SP-01577942","NUT M8x1.25 PROJECTION WELD HEX FLANGE P"
"SP-01577963","NUT M10x1.25 CLASS 10 PROJECTION WELD HE"
"SP-01584291","SCREW, M6-1.0x16 HEXALOBULAR SOCKET PAN"
"SP-01584291 A.1","SCREW, M6-1.0x16 HEXALOBULAR SOCKET PAN"
"SP-01590031","PUSH RIVET M08x16.80 PUSH RIVET FF-101-1"
"SP-01590762","PUSH NUT ROUND FLAT TYPE FOR STUDS, ROD"
"SP-01596095","NUT, CLINCH M8x1.25x14 OD LBM PC10 FF-10"
"SP-01596096","BOLT M6-1x12 HEX FLANGE FF-101-342_C"
"SP-01597033","SCREW, M8x1.25x25 HEX HEAD DOUBLE SEMS--"
"SP-01609769","NUT, FLANGED HEX, M6 x 14.2MM OD"
"SP-01610133","NUT M8x1.25 PROJECTION WELD HEX FLANGE P"
"SP-01618770","SPR5 TAIL --SPACE RESERVATION--"
"SP-01618771","SPR5 HEAD--SPACE RESERVATION--"
"SP-01635412","BOLT, M10x1.5x18 HEX FLANGE WITH MATPOIN"
"SP-01643100","INTERIM-- NUT M5x0.8 HEX FF-101-456_A_IN"
"SP-01658320","INTERIM-- WASHER M5 FLAT FF-101-456_A_IN"
"SP-01738957","B-PILLAR APPLIQUE ASY - LH"
"SP-01758476","SCREW, M8-1.25x23.0, LOW PROFILE EXTERNA"
"SP-01760802","SCREW M5x0.8x13.25 CLASS 8.8 HEX CAP W/F"
"SP-01767545","PUSH RIVET M08x16.80 PUSH RIVET FF-101-1"
"SP-01767545 A.1","BOLT, M12-1.75x80, HEX FLANGE, FF-101-85"
"SP-01767546","PUSH RIVET M08x16.80 PUSH RIVET FF-101-1"
"SP-01767546 A.1","BOLT, M12x1.75x100 HEX FLANGE FF-101-867"
"SP-01790097","SPR5 HDX HEAD--SPACE RESERVATION--"
"SP-01790098","SPR5 HDX TAIL --SPACE RESERVATION--"
"SP-01796437","RIVET, 3.2x11 COUNTERSUNK BLIND FF-101-8"
"SP-01807958","SCREW, M5-0.8x16.95 HEXALOBULAR SOCKET,"
"SP-01818793","SCREW, M10x1.5x16 HEX CAP WITH FLAT SEMS"
"SP-01825016","FLOWFORM, M4x20 EXTERNAL TORX PLUS A-610"
"SP-01851822","PUSH RIVET M08x16.80 PUSH RIVET FF-101-1"
"SP-01860477","INTERIM-- WASHER M5 FLAT FF-101-456_A_IN"
"SP-01867828","BOLT M06x1.00x16.00 HEX FLANGE BOLT W/ M"
"SPECIAL_SG","Special chassis"
"SPECIAL_SG  BLK","BLACK COLOR"
"SPECIAL_SG  BLU","BLUE COLOR"
"SPECIAL_SG  RED","RED COLOR"
"SPECIAL_SG  WHT","WHITE COLOR"
"SPECIAL_SG BLK","black color"
"SPECIAL_SG BLU","blue color"
"SPECIAL_SG RED","red color"
"SPECIAL_SG WHT","white color"
"SRS1","Finished Assembly"
"SRS121","Finished Assembly A"
"SRS122","Sem product B"
"SRS123","Sem product C"
"SRS124","Mixing part B"
"SRS125","Mixing part C"
"SRS222","Mixture A"
"SRS2222","Mixture A"
